g,lr,rv,qi,r,p
0.32063,0.4629,0.519071917033,4.465405076,85,189
0.05679,0.16755,0.545395324056,-1.34860136269,76,206
0.93209,0.63746,0.921743524406,-2.07266717706,21,518
0.67318,0.27316,0.207914719731,-2.11879115121,70,106
0.2621,0.51026,0.140179278239,-1.16714756123,66,70
0.67135,0.50372,0.874955708727,-0.464463028212,53,462
0.97438,0.96843,0.329263172126,2.84946018544,33,186
0.9645,0.96908,0.498263668198,-2.32644463574,31,284
0.27957,0.1859,0.446624732788,-2.36987655539,81,189
0.39759,0.91278,0.638494891096,-0.175159065815,51,296
0.24636,0.00294,0.418982453039,-1.05036421139,26,234
0.8986,0.94439,0.431469968584,2.63807493327,39,228
0.59358,0.0746,0.298774228116,0.38932021478,89,117
0.51481,0.43145,0.316458837488,-0.420783967844,82,119
0.28267,0.34695,0.797357115879,-2.1276618877,61,357
0.1105,0.392,0.00910468946636,-0.14463153052,62,3
0.1179,0.27931,0.198527773046,2.73897895366,97,66
0.40127,0.0084,0.823677346333,-1.41402625286,56,403
0.56734,0.49894,0.0795180604663,-4.57267987246,67,86
0.8044,0.13016,0.150219628879,-3.47003635791,76,71
0.35894,0.12145,0.555871189469,-0.941422530937,65,295
0.25941,0.53406,0.297285194684,-0.804133652507,86,132
0.78919,0.65375,0.123308552172,3.95929684745,85,53
0.86116,0.41077,0.340765784192,3.46580030731,86,125
0.41215,0.78032,0.507389437467,-2.55875182606,77,222
0.8725,0.62473,0.908720426563,-4.82164517726,27,502
0.17454,0.04581,0.82243601786,-3.97413397939,46,442
0.82729,0.70704,0.0256105690863,-4.79794720064,75,404
0.5294,0.57184,0.313493777413,3.15185495605,87,121
0.95163,0.75854,0.890690036913,3.16001275291,15,512
0.18532,0.80219,0.390998621659,1.26845541827,86,147
0.79535,0.89829,0.36157784497,-1.50406132273,77,154
0.58635,0.20135,0.57343249549,2.04552763659,75,274
0.255,0.31069,0.301445048554,-0.510267644761,82,94
0.19222,0.66874,0.423523054398,3.05954081579,83,184
0.65982,0.42997,0.908293083997,-1.24517101176,45,493
0.35736,0.70542,0.817012548603,1.24301216962,56,403
0.84883,0.35116,0.890434618413,3.27381054091,46,455
0.64253,0.33715,0.773812043593,-2.76330512939,57,405
0.70934,0.96413,0.255247273471,-4.21950451594,89,103
0.96249,0.81413,0.388649615431,-2.39779268109,29,217
0.57147,0.27309,0.267559941611,-4.70555093871,69,116
0.36824,0.34802,0.21404586156,-0.441180765939,91,67
0.84931,0.62694,0.436433404076,3.55621078994,82,176
0.22921,0.64587,0.12367704867,1.9581088636,98,49
0.5835,0.37359,0.14046256371,3.00111941113,97,62
0.49488,0.62526,0.412859523528,-4.41659384335,76,191
0.29463,0.54805,0.122927241671,2.93863133907,98,38
0.82735,0.59437,0.91459608239,1.22024696869,48,476
0.45147,0.39781,0.514458072142,4.47716923811,68,226
0.6723,0.76798,0.0831884489934,2.83707810318,38,43
0.26739,0.02711,0.130737085446,-4.17419529685,1,67
0.73851,0.60053,0.930947739529,4.94875623103,49,477
0.60281,0.4642,0.173541870322,4.48597501222,89,67
0.42305,0.1115,0.814589754135,3.70093430203,56,398
0.67965,0.7752,0.211377288845,-1.70409355294,73,106
0.17708,0.73147,0.408256434889,-4.91112091336,78,153
0.88543,0.84458,0.775992895166,4.55629950095,53,400
0.99828,0.56402,0.598604234462,2.13946644905,15,817
0.02701,0.43083,0.0842829509821,-2.89103946036,61,95
0.5081,0.58266,0.493222659665,-2.78973017251,77,204
0.26016,0.43649,0.949085878449,3.83469621806,44,447
0.31649,0.16231,0.87973323963,4.87662137734,51,407
0.46221,0.50143,0.343305754291,-3.01938285926,83,162
0.46798,0.04156,0.739788117155,-0.816427631275,47,390
0.13905,0.8267,0.48055386414,-2.71270463227,72,237
0.37558,0.81071,0.47255129291,4.29341121279,79,256
0.00805,0.43112,0.0589400069161,1.94964210571,100,16
0.79715,0.68803,0.299436809487,-3.08013690306,90,109
0.94004,0.91431,0.517771970277,1.39227604978,24,265
0.0854,0.99886,0.0829610316478,-3.07304848382,94,42
0.59162,0.39058,0.00828260545084,4.88169838103,100,11
0.46925,0.64045,0.91780279349,-3.08373986477,51,426
0.6704,0.70334,0.544402272954,-1.60445332385,72,218
0.99679,0.27388,0.217287836007,3.77396280796,7,125
0.89606,0.75456,0.803730154935,1.5967975943,31,411
0.45349,0.35979,0.538153253286,-4.96083043655,70,190
0.17064,0.36978,0.564172623608,3.76773456195,66,246
0.62707,0.24401,0.299416927634,-4.52855773366,63,184
0.95469,0.34692,0.387069573335,-2.69785285513,24,247
0.01307,0.62666,0.673330404322,-4.49593532214,61,324
0.87252,0.25161,0.707769251753,-3.63677685142,55,331
0.99429,0.30401,0.3058539718,-0.532611513483,26,151
0.00331,0.39353,0.950745913454,-0.00626167206923,41,458
0.04772,0.04555,0.344271942423,-1.70395867557,57,225
0.10664,0.98529,0.413683415295,-4.77401209754,81,143
0.17837,0.46809,0.101828286662,-2.11738562239,76,51
0.30915,0.69514,0.567739744149,-0.919629519985,70,232
0.84443,0.04661,0.406810932274,4.94549146644,85,160
0.68502,0.2168,0.425827583877,1.07811935724,78,172
0.18804,0.24003,0.601175591279,0.808508782902,62,279
