g,lr,rv,qi,r,p
0.76439,0.55301,0.917175353869,1.48029562413,51,441
0.39387,0.45547,0.376723560096,0.224029853065,82,142
0.4858,0.11542,0.998159092853,-0.384209768266,55,481
0.60464,0.59165,0.538530076818,-1.62282008003,70,194
0.02528,0.17164,0.369340436791,-4.69136946176,70,208
0.49767,0.2195,0.829632069757,2.5711632483,54,393
0.79229,0.21696,0.707574801208,0.0189373571671,56,360
0.22869,0.17313,0.231962930428,3.89334297968,95,71
0.22403,0.56411,0.579171445707,-0.773297359941,69,237
0.17388,0.4714,0.71729282947,-2.91860019038,58,345
0.6965,0.7208,0.147846785729,-1.94183557622,77,75
0.61019,0.7963,0.154764127212,4.04512965034,91,67
0.72005,0.1434,0.065436308479,1.57525029436,3,34
0.38294,0.47561,0.596583413585,-4.71546518631,64,260
0.40642,0.14916,0.462185020318,-0.350969652706,77,216
0.11645,0.92937,0.17441700535,-3.78994869968,91,82
0.3155,0.82272,0.0617765764132,-3.8414974328,84,56
0.74169,0.45404,0.943714003113,-1.24760195441,44,435
0.95658,0.12572,0.181413916407,-1.95258249245,55,147
0.31475,0.73097,0.901648174177,-1.95711047564,54,423
0.43913,0.39877,0.489561930278,2.14224927549,80,207
0.4455,0.56065,0.227306549691,1.13339264614,92,74
0.03662,0.91455,0.917166498158,-1.91629457444,49,439
0.22094,0.08048,0.41463288321,3.04217812233,79,179
0.72476,0.80472,0.567081135141,0.193094813479,74,265
0.88636,0.94314,0.630266821091,-0.0103907001882,33,299
0.6535,0.22009,0.463773639044,1.85632127736,77,204
0.50726,0.61164,0.564190263498,-1.95749581504,78,200
0.64715,0.67096,0.668092263533,-3.42128539167,51,338
0.12321,0.52185,0.831945012723,0.176084631441,58,377
0.0085,0.69981,0.0454275982704,-0.437002324049,78,17
0.89398,0.01838,0.0543473435514,-1.57495516214,10,56
0.09489,0.51593,0.558782453098,-0.477650123167,72,196
0.62528,0.64016,0.336494051922,0.217312033068,87,130
0.41597,0.45458,0.815092846758,4.66683892466,52,426
0.68815,0.27507,0.459213604896,-2.50885535664,66,204
0.55655,0.14249,0.38390324592,1.64973182571,86,145
0.75783,0.7366,0.235026675614,-0.0994287301667,87,99
0.2966,0.4342,0.719093441693,-4.96162213343,56,345
0.02858,0.22997,0.42423193457,-3.09002391683,79,170
0.95319,0.91573,0.700926254838,2.98785610818,32,356
0.24515,0.2457,0.287540753979,1.67295573802,90,101
0.22074,0.96829,0.372127403558,-4.30986166352,87,128
0.75461,0.99282,0.356492182712,-3.57074855766,87,129
0.3039,0.79928,0.440794743329,3.7447386033,86,145
0.292,0.44171,0.86548782033,-1.05879346121,52,364
0.34428,0.11431,0.960509520857,-1.24804911636,52,487
0.32799,0.94134,0.259704268708,-1.62064387299,93,123
0.86182,0.11121,0.179526157861,-2.42352961868,23,121
0.03749,0.39666,0.102795434593,-2.38781944416,86,123
0.8421,0.85284,0.948814925806,-0.28259561979,47,471
0.87386,0.1491,0.976072779585,2.41519905502,45,481
0.82338,0.38282,0.430046223425,1.89707309441,76,147
0.4354,0.94751,0.365739821192,-0.781101179528,85,178
0.50173,0.00466,0.382870769715,0.527800621961,85,160
0.08923,0.79476,0.527191538367,3.87909504009,75,234
0.9103,0.35838,0.898607941298,-2.77053114015,29,498
0.97909,0.71386,0.0920172858543,1.17393429898,17,67
0.19253,0.36524,0.663821868194,0.819909650142,70,286
0.60774,0.9032,0.0422790629196,3.25844306214,96,18
0.47799,0.33757,0.0970436080108,-0.732786973158,81,51
0.44888,0.03578,0.354022098915,2.48959022082,85,128
0.77783,0.13676,0.62618845449,-4.0121653048,59,273
0.02215,0.07838,0.980846498465,0.263452625765,45,486
0.1814,0.49086,0.854313197653,-4.01987841198,46,450
0.28526,0.69439,0.109042275452,-4.55968856144,93,144
0.08885,0.03473,0.379789704582,-1.64815272522,59,185
0.02979,0.26515,0.23416216589,2.19555019618,96,96
0.72198,0.96522,0.575620720625,-2.18150532179,72,257
0.30174,0.53975,0.933574261164,-1.02060650225,51,469
0.19089,0.25151,0.112696745852,0.188496560272,62,64
0.45483,0.63334,0.958351426358,-0.799977942796,45,527
0.7637,0.12569,0.556871975051,-4.6368690222,44,279
0.61878,0.11542,0.804300824269,-0.0827484347628,52,396
0.32114,0.99002,0.672697651113,3.56737016943,65,325
0.87856,0.87926,0.862133693509,3.79410897623,50,429
