g,lr,rv,qi,r,p
0.18351,0.38844,0.0668957493603,-3.34912778552,78,131
0.60593,0.58731,0.987656862935,4.46828984841,40,542
0.3869,0.25661,0.0178002850421,-2.39021627427,21,403
0.14091,0.07214,0.212389665471,2.60661218495,95,83
0.47565,0.42866,0.826899808705,-2.58410625551,54,428
0.96865,0.74392,0.0244613130236,3.76540999768,13,51
0.74901,0.45822,0.733152424061,-1.7713525119,52,378
0.58592,0.17703,0.487275811339,-1.90705872894,72,176
0.23248,0.69851,0.732684372282,-4.22948743536,57,351
0.05748,0.53624,0.705794569687,-3.08738819779,61,324
0.35155,0.67102,0.993882831475,-0.122130387809,39,523
0.89726,0.96046,0.801506182683,-3.57393704826,24,373
0.14963,0.29819,0.140675991681,-0.675521735927,79,56
0.50621,0.52081,0.548332388482,0.48819501123,70,229
0.7469,0.30892,0.758440855399,3.91724276819,59,357
0.18171,0.17213,0.780836941724,1.1704127022,55,387
0.58552,0.2238,0.483539091006,0.572907952885,77,180
0.88561,0.59579,0.608271893301,-2.96944798823,31,326
0.51701,0.67251,0.399745752189,-2.19300014007,78,146
0.0001,0.64764,0.361769592501,-2.28756928673,82,141
0.59394,0.19125,0.740670323755,1.54199452855,58,363
0.87317,0.6803,0.290376427845,3.16644828742,89,109
0.84884,0.97866,0.0323577804,2.57429773958,71,30
0.4087,0.84989,0.870724076261,3.08955047289,53,406
0.30312,0.52636,0.858305027926,0.667606852804,52,415
0.22303,0.03084,0.723157980765,2.56120445881,62,350
0.00227,0.68953,0.985376851587,3.67925954584,50,475
0.5123,0.27851,0.623852279568,2.64879441119,67,275
0.3785,0.34508,0.706793476644,-2.38494031058,66,348
0.19959,0.49583,0.597372384105,3.40333225439,72,263
0.71788,0.80229,0.247301763563,0.435505783692,87,108
0.16213,0.94898,0.116473836864,-1.88730932488,74,112
0.15157,0.43658,0.0478985973882,-4.40349568065,46,149
0.60362,0.06588,0.0617990950061,-1.77666647681,24,61
0.11925,0.25946,0.468151288501,3.29177399808,82,193
0.21963,0.55475,0.601305303596,-4.30197652088,66,284
0.67687,0.92603,0.373458076268,-0.195743405556,74,147
0.43917,0.88014,0.608644468343,3.47503217412,61,302
0.8999,0.02328,0.620064629405,-0.615012371892,65,278
0.47462,0.91666,0.0862817095355,-0.0281980698262,92,35
0.82702,0.93287,0.256572566342,-3.88184318952,74,134
0.55488,0.53296,0.246824173163,4.73212558872,91,93
0.58161,0.07477,0.866024467139,4.45655819118,52,436
0.23407,0.32958,0.00699727548514,1.54207888497,100,9
0.98982,0.39075,0.634268930409,-2.44078838128,18,304
0.18125,0.95369,0.658394202391,-1.77373980362,62,305
0.60355,0.11336,0.577213753278,3.33678492005,73,251
0.88482,0.15432,0.857885511258,-1.73694289405,54,464
0.68973,0.50194,0.677689895357,2.01203336406,57,340
0.25402,0.39668,0.548597049825,-0.900140029395,82,192
0.49152,0.20931,0.00195874328967,2.97634152444,99,7
0.39239,0.56501,0.865467619838,0.836959654538,54,425
0.61705,0.5713,0.375863449441,1.80582231021,77,138
0.98779,0.09915,0.167875522907,4.79966059048,27,82
0.58483,0.80742,0.898560455753,-1.82651577384,52,448
0.1595,0.51542,0.343946406339,3.4957032133,87,158
0.42974,0.55973,0.373759460759,2.89508595392,83,154
0.00333,0.33698,0.354237797814,-1.99928694498,77,145
0.82273,0.79593,0.293959277915,0.284116837091,86,135
0.26848,0.27791,0.424174649274,4.66284680056,83,176
0.11161,0.66864,0.0679032566559,-2.47400638962,89,107
0.49757,0.36757,0.674517910092,3.08939426617,63,326
0.70478,0.07576,0.5385831258,-3.66111219888,52,283
0.66494,0.68151,0.0117548072553,1.990254208,85,17
0.04534,0.58079,0.542065165785,-3.51202372312,85,240
0.22955,0.29665,0.951589226095,1.93260288084,47,481
0.46123,0.28779,0.728545122526,4.37342571866,53,394
0.30433,0.85828,0.499507093724,0.337416159843,79,189
0.44163,0.86421,0.350344488798,-4.03841292098,88,146
0.12266,0.88601,0.827775807108,-3.63011971381,53,373
0.61008,0.3061,0.239192562069,4.61736618417,93,75
0.38896,0.03502,0.462015381707,-3.13303685789,58,617
0.63679,0.03898,0.870531603976,-2.25371964651,51,403
0.76861,0.41375,0.165627109956,-4.12877948125,99,117
0.40884,0.71314,0.216563185988,4.75144462679,94,70
0.48552,0.02573,0.926334406105,-0.475894154496,46,462
0.74476,0.19998,0.967795020005,2.56524943345,45,478
0.2614,0.80685,0.472152782942,-1.7267000404,74,214
0.85012,0.55343,0.449648217022,-2.91876979092,62,199
0.49992,0.61465,0.339386893186,-4.07905244102,83,131
0.3091,0.5405,0.490985920782,-3.00118053041,73,189
0.13472,0.95695,0.395758389455,2.88085469235,86,161
0.7092,0.29709,0.10591908101,3.5162079212,94,107
0.79635,0.33282,0.453582595838,4.85660193788,86,186
0.99042,0.37901,0.501386127727,0.937183799421,10,240
0.13009,0.82,0.369592430849,-0.605952403339,85,143
0.49142,0.29984,0.773893899189,3.82575662288,53,394
0.13618,0.07198,0.969224712479,3.71343138748,49,466
0.84037,0.39443,0.593809256417,3.78602895474,73,264
0.77157,0.07935,0.286401989602,-2.80592880971,47,144
0.65922,0.54156,0.279137616158,-3.99396851579,81,118
0.64411,0.43921,0.0513158373094,0.555468887646,82,24
0.70098,0.44559,0.191060213481,-2.93090595279,88,84
0.05252,0.00091,0.952843213453,2.43913992587,50,484
0.02834,0.19126,0.0500213079691,-2.80771880022,18,868
0.64688,0.68966,0.660101404692,1.30860079821,62,321
0.61579,0.65525,0.552454812412,-0.107704025339,76,232
0.03566,0.65089,0.398994188786,3.65731136342,89,134
0.10326,0.72343,0.793283094095,1.21446232826,57,386
0.19128,0.34232,0.388284996143,-0.322178718354,74,155
0.44475,0.77765,0.100438890771,3.74444030681,97,35
0.6375,0.72156,0.531489577257,0.681785334385,61,219
0.45031,0.57087,0.287338195181,3.52976721634,84,118
0.41144,0.59093,0.283362039242,1.1434255296,91,119
0.08251,0.09417,0.90492485763,-4.24014345986,46,519
0.18897,0.01457,0.576551488964,0.744455193516,67,274
0.76248,0.58971,0.322031009345,1.13938509881,83,122
0.88306,0.00467,0.308944320499,-1.66215385569,38,198
0.79766,0.31164,0.351874085373,0.543416264846,81,143
0.44043,0.84028,0.0470571756261,-2.39935470867,58,78
0.6183,0.20748,0.335934964497,1.62262836447,81,114
0.031,0.92785,0.10846849884,-1.49357628359,93,46
0.42415,0.62716,0.0277312256396,3.90672427721,98,10
0.90499,0.60446,0.311463993952,3.50952407158,62,161
0.47668,0.3292,0.416583551844,-0.782463016204,78,150
0.2914,0.98993,0.612939680593,-0.221292975331,60,310
0.8187,0.09166,0.578051964571,-0.734978271385,68,263
0.95103,0.01918,0.409051598081,1.46230699499,18,212
0.6822,0.46353,0.844418283741,-0.30208647862,56,376
0.66024,0.85137,0.470247000489,3.17224656761,69,229
0.20748,0.44749,0.977936087505,-1.55902742379,47,471
0.56864,0.81626,0.749434106793,-0.0662148538878,59,396
0.65466,0.06279,0.606865439828,2.61710580447,72,306
0.71539,0.86495,0.274184815465,-2.23327496252,89,130
0.36439,0.3982,0.726017241481,2.48185482085,58,341
0.15197,0.49241,0.229158489703,-2.50079053742,80,101
0.27686,0.69103,0.935012393033,3.8623576138,43,497
0.40516,0.71914,0.730649999759,1.20697770588,59,350
0.00068,0.17791,0.718915499098,2.29773814111,62,362
0.95506,0.28303,0.0237305735948,-3.04068262763,8,28
0.28537,0.71631,0.859679825091,3.01530832919,57,433
0.09201,0.07845,0.884271691505,4.76161515877,52,451
0.30487,0.73082,0.0667587339038,3.47678931703,99,28
0.89357,0.58435,0.824179310211,0.539653890729,35,402
0.87647,0.04897,0.239712751544,0.832779308385,12,139
0.74331,0.38744,0.745477893769,2.03057555991,66,367
0.68887,0.36511,0.708559709363,-1.34446683652,60,379
0.59133,0.04625,0.384821109858,1.65298932377,75,135
0.74234,0.29521,0.414130142185,-2.19059625616,74,166
0.17105,0.72581,0.87126200388,-2.93611947539,54,406
0.22181,0.62339,0.22878628666,1.61971920405,92,93
0.45616,0.69702,0.900716060182,0.313133325228,43,483
0.88221,0.65686,0.0112188325492,4.34878489332,56,19
0.52506,0.99697,0.923109658087,2.0116225029,19,542
0.5282,0.47223,0.795360940064,-1.19418313417,57,399
0.0751,0.65949,0.670093839426,-1.27959112246,63,330
0.13972,0.76573,0.61178527202,-3.76136568013,72,284
0.22733,0.80813,0.216167664848,-4.24703836868,94,87
0.43369,0.46371,0.299738174145,0.0983173889963,88,150
0.31613,0.88556,0.316743078152,3.38836009367,92,106
0.92267,0.75791,0.93107387488,4.36971973566,23,487
0.48259,0.92525,0.970597940151,2.5492763563,21,508
0.62988,0.37743,0.921441821112,-1.76768097351,46,512
0.62295,0.99592,0.262882795377,-2.49178699355,87,93
0.15477,0.36252,0.802236861615,1.15110127992,60,347
0.16629,0.08283,0.0890165605006,1.07731450479,98,27
0.42631,0.09464,0.981650226486,-2.76162490815,41,484
0.9963,0.51894,0.735870918559,2.24494935803,12,399
0.657,0.57645,0.0958675611031,-3.01863127187,65,131
0.80107,0.23679,0.387835976425,2.81142889505,69,143
0.73949,0.97527,0.348927964541,0.511014537566,82,156
0.4986,0.52254,0.569875174007,3.23225775252,76,243
0.11179,0.4852,0.885006837963,2.931814501,47,485
0.70384,0.08617,0.720393399105,3.69118043585,57,329
0.58309,0.00809,0.774322496369,3.09994033903,49,411
0.01315,0.12227,0.00399017132297,-2.79392686105,68,15
0.47705,0.08411,0.426260551703,0.817758063308,78,180
0.92419,0.40177,0.0137157436809,-2.08797088786,2,30
0.6725,0.46254,0.441911478688,-3.4790228883,75,186
0.97068,0.5997,0.533482150146,0.314075744608,25,253
0.32979,0.78492,0.564229719172,-0.250919599175,69,290
0.69362,0.79658,0.942892929941,1.99715642444,44,504
0.55127,0.80658,0.394238019391,3.07496721252,80,187
0.9501,0.30044,0.246901670259,1.90834461516,40,126
0.41526,0.7571,0.0965268330161,-0.696034684571,73,61
0.32901,0.79502,0.0558728505655,-4.82603121722,80,83
0.03021,0.37038,0.236631428827,1.09523167464,91,113
0.21513,0.91982,0.808568447536,-2.704364979,56,426
0.67281,0.93443,0.443118033967,2.09145033516,39,184
0.89593,0.62601,0.219745261445,-1.91502455733,35,171
0.46038,0.70209,0.396477586556,-3.59849494615,77,159
0.56279,0.60323,0.385591898371,2.67620770675,77,155
0.35248,0.57586,0.0294352734644,1.17514432927,100,7
0.66586,0.03591,0.62660605126,-4.92972986878,76,272
0.06318,0.18259,0.359588365398,2.08751432922,88,148
0.4406,0.51801,0.450905728219,3.48540930841,84,169
0.73615,0.412,0.700839701455,2.95209181203,60,363
0.39546,0.86506,0.676136105038,4.80562479324,60,347
0.11076,0.91128,0.81532999318,-0.401007784583,59,380
0.06844,0.26218,0.815191621666,-1.0141666023,55,406
0.89732,0.32391,0.0822622391447,0.0763034321419,21,57
0.93082,0.43913,0.320215881757,4.80941947785,48,139
0.24729,0.60886,0.688664329317,-4.08447545207,63,308
0.98499,0.02557,0.343392991798,0.86181727034,8,226
0.69492,0.74255,0.507804888071,-2.28910842942,73,220
0.0451,0.08739,0.718834022962,-1.78922807281,66,364
0.00849,0.39147,0.779675328783,0.281302286862,64,365
0.81301,0.61098,0.615740699064,4.19251750641,67,265
0.81037,0.51587,0.763877831764,3.7136713545,55,403
0.11773,0.63521,0.243241543527,4.04635086783,94,105
0.41861,0.66919,0.269923235306,1.94887347831,93,81
0.58358,0.52721,0.242647322002,-4.5841565223,93,106
0.88973,0.01122,0.11706386889,0.897048938491,98,47
0.21386,0.01519,0.0899837101842,4.10819253054,81,184
0.69323,0.62704,0.631323563617,4.43710522944,69,301
0.94598,0.68635,0.688352960031,-1.36554122761,29,342
0.19057,0.51795,0.886972283982,0.347135751633,49,522
0.7789,0.4523,0.240112890003,-2.25253642646,90,65
0.68743,0.16037,0.453859790857,-3.60128409736,79,174
0.80921,0.87496,0.617526393967,2.91009552079,63,291
0.03742,0.43792,0.924511416183,-1.02788930583,43,516
0.90073,0.64766,0.175157882807,2.47618792843,58,85
0.65211,0.70069,0.779927995996,3.7587402629,54,391
0.13102,0.80975,0.180673673092,4.19937708539,97,49
0.24568,0.72657,0.959087352615,-3.3353755426,49,464
0.45294,0.78158,0.317445104827,1.3402739333,85,160
0.06278,0.92616,0.0237137784973,-0.40899807028,61,9
0.58341,0.77195,0.251601380507,2.27998737553,39,127
0.97746,0.08065,0.487715453182,0.997273838736,42,252
0.98537,0.75901,0.205696745703,2.27534815634,22,188
0.20385,0.87371,0.881701888753,-0.44036588838,49,449
0.53774,0.01488,0.603537422764,1.49908498619,66,288
0.42401,0.70799,0.863493301674,-1.30576037962,47,459
0.40895,0.76894,0.52555496588,0.87651036414,70,240
0.87305,0.67816,0.882268193222,2.55156252219,52,430
0.10315,0.59106,0.836337742429,2.36204226357,50,479
0.91957,0.56387,0.014177893023,-4.27746732473,30,44
0.36274,0.6839,0.570654283851,-0.28545414134,71,243
0.34373,0.94776,0.0393164028245,1.06885665166,92,19
0.75143,0.73843,0.479837285885,1.14510570864,72,171
0.28886,0.12575,0.953705392901,3.94567422258,48,418
0.09215,0.33885,0.626576046781,3.6312278496,72,290
0.7808,0.32532,0.18274227786,4.40840582507,86,87
0.36255,0.03523,0.427936018334,-1.63697257007,54,157
0.69885,0.92406,0.17227738464,-1.12417878903,90,82
0.13919,0.81666,0.927130164633,-1.09423494287,47,442
0.7004,0.59038,0.724624978422,-0.758857699175,55,398
0.53466,0.14325,0.677154228942,0.782596805919,62,334
0.75922,0.07854,0.928183537324,-0.946024363673,41,522
0.08127,0.17838,0.600244627479,-2.29161120761,70,311
0.27826,0.31614,0.667375348796,-4.59453929676,68,297
0.54139,0.66505,0.269216708195,4.71260664368,77,126
0.48589,0.0966,0.0912414401394,4.92763363411,95,49
0.66927,0.18217,0.99058227687,1.0082914406,50,470
0.15367,0.12563,0.33613763555,-4.7012235017,72,193
0.49331,0.77866,0.698276572968,-3.0129196583,56,346
0.15883,0.98506,0.205780688689,0.0704180097271,91,71
0.52715,0.03944,0.844818459358,0.783374186802,49,437
0.88862,0.13252,0.243841433605,-4.06797237963,6,178
0.33809,0.34261,0.412790888921,4.18629212986,84,177
0.70847,0.40251,0.219217797282,-3.74590639415,72,75
0.89207,0.03445,0.269039823783,-0.818368745328,7,199
0.22606,0.583,0.299760471964,-1.37897772181,86,111
0.45725,0.507,0.73315030169,3.96530286343,59,361
0.67081,0.71762,0.454211343258,0.253586559075,68,204
0.99663,0.25426,0.208366254094,-2.15365956704,14,132
0.95068,0.34923,0.101160732043,1.94514045159,57,37
0.87912,0.53075,0.23908310912,0.115265588806,58,113
0.00864,0.36912,0.235072756436,3.34904231875,96,80
0.90371,0.89165,0.516472970349,2.66918142198,33,224
0.63972,0.99661,0.154551201475,-1.54935371691,82,123
0.44498,0.40527,0.481651996123,2.40487627961,78,203
0.78947,0.57029,0.88908624993,1.12422761119,50,469
0.79898,0.59678,0.869686851894,-0.16186181406,50,398
0.66735,0.47635,0.883628715091,-1.28256214942,47,449
0.31782,0.71383,0.559063021732,0.572582600159,67,255
0.01413,0.99556,0.725137069458,-4.15941695552,67,318
0.47847,0.35908,0.032594867429,2.47323076142,100,16
0.38067,0.74989,0.443490838739,-3.89849510232,72,161
0.88298,0.57389,0.554203667754,3.55204365293,68,254
0.74758,0.96798,0.832753652425,4.30277186887,52,412
0.62091,0.37005,0.733053182762,-2.61103509294,60,360
0.30253,0.41728,0.403731067268,1.24895737094,86,132
0.21045,0.31274,0.49319952217,-0.0890781857166,68,240
0.42081,0.35527,0.50185391002,-4.44195804266,72,237
0.3829,0.34217,0.842656006232,3.79140268474,53,387
0.70896,0.89595,0.256004204662,-3.37008272373,87,99
0.5189,0.73226,0.613765236568,-4.94018425876,75,249
0.92946,0.14934,0.461488230175,-2.88855307101,24,232
0.88556,0.2689,0.553987543822,4.83657238601,70,246
0.47358,0.78242,0.607274346848,-1.59972435538,70,264
0.75481,0.47021,0.249277839571,-1.10492828977,85,110
0.2339,0.46921,0.848365478957,4.36823581217,53,439
0.60331,0.13942,0.640560291099,-2.54987191389,68,274
0.83829,0.12038,0.712834823998,1.66439722038,58,360
0.96306,0.6363,0.492706764943,-2.81840510579,22,288
0.13925,0.04048,0.52058830483,3.07499329062,75,216
0.99318,0.43419,0.00662295678799,0.170693661999,6,677
0.66211,0.73432,0.971588806387,-1.81339156748,44,521
0.93637,0.90881,0.3746628871,0.381023412881,34,185
0.92434,0.85331,0.14257555853,-4.0319356553,21,166
0.35136,0.29932,0.964947901987,-4.16123444618,45,440
0.93121,0.8208,0.184097175255,-2.50567232847,20,118
0.7136,0.35628,0.65260981782,1.92725568499,67,261
0.52449,0.28179,0.750541055238,1.25091828411,57,373
0.82332,0.31703,0.110874710419,-4.74613531513,53,185
0.08393,0.06314,0.0502175799746,-3.67184840846,41,995
0.55331,0.52089,0.00325592462748,-1.21295567382,3,6
0.5212,0.49252,0.583199551413,-2.19366058186,66,257
0.64348,0.59469,0.513388636791,2.03837514358,75,257
0.86218,0.24585,0.803661936806,-2.38407317425,45,426
0.32403,0.70885,0.19489750317,-3.9461568254,92,72
0.25276,0.10594,0.785263784318,-3.47448296511,66,328
0.57552,0.46879,0.051658224441,-3.124438246,43,51
0.11055,0.86106,0.0947197232595,1.52323221752,97,39
0.3867,0.40129,0.806239166309,1.06189729062,53,420
0.83292,0.91341,0.514305539231,4.42924416937,68,218
0.99676,0.23744,0.54936315071,-3.90757490799,10,366
0.48355,0.10338,0.194335604741,-4.91972398285,49,328
0.51475,0.03258,0.0452235674763,-0.141194201668,1,29
0.73915,0.51164,0.780391350751,2.77267046431,50,416
0.4481,0.87842,0.777273916445,4.13956796272,56,399
0.38698,0.8214,0.2074745907,4.62892521707,94,88
0.46379,0.50685,0.857171153687,-4.90256988883,54,413
0.06812,0.96749,0.647676948712,-4.13164262013,68,309
0.01984,0.0261,0.872577358669,-3.15456632232,45,464
0.17599,0.02234,0.272307026076,-0.567033735426,50,131
0.91474,0.30136,0.431137360886,-3.02694999317,38,242
0.75548,0.51133,0.857417213364,1.90186819173,57,458
0.41526,0.57476,0.218848912132,-1.72862148386,85,102
0.40118,0.02664,0.723632467541,-2.50661257669,62,327
0.54832,0.49712,0.348886587999,4.21725191431,87,160
0.65229,0.58678,0.220279748069,-2.277848604,94,130
0.14189,0.54904,0.128430798801,-0.419950157761,96,35
0.93098,0.94377,0.0112130820922,-1.12555690314,11,533
0.65405,0.30884,0.849009143278,-1.58168754405,55,454
0.99797,0.98148,0.805611331304,-0.201266532677,22,466
0.90502,0.10619,0.898061679871,2.5504751157,49,458
0.12807,0.74943,0.449178686495,-0.91676620872,78,189
0.61028,0.06232,0.583913460053,4.80121988651,77,268
0.48561,0.98936,0.774884914564,-0.690481587601,54,389
0.34289,0.4195,0.892922469629,2.95403547058,45,412
0.35313,0.52703,0.102406286408,-0.458666909309,80,52
0.62341,0.10379,0.490470620675,-3.28260365605,66,237
0.78967,0.76367,0.837288974465,-3.62853129786,54,403
0.32917,0.55426,0.818005201458,-0.888834547419,50,392
0.52348,0.48096,0.398890219026,4.92172042908,83,148
0.38167,0.18971,0.00945854412847,0.484122166745,1,9
0.62715,0.46066,0.442729813568,-2.59932372184,78,184
0.61018,0.29771,0.998853158145,-1.89036829013,52,467
0.68806,0.58834,0.773398616981,1.95319518018,52,422
0.8751,0.59099,0.917403329868,-4.13203358938,18,447
0.90618,0.02689,0.931733722857,1.40952411823,38,474
0.36468,0.67884,0.81830250921,2.16778211979,52,444
0.56752,0.09023,0.364653220286,-1.90473227444,62,171
0.83664,0.36229,0.326819068589,3.75828868274,86,120
0.50961,0.86936,0.578869885414,-2.0867756124,68,266
0.09073,0.67976,0.255017095786,-0.16424378331,87,84
0.41605,0.5727,0.742846891948,4.88176364146,62,359
0.07899,0.41625,0.670317185238,4.74754143779,65,286
0.13909,0.46623,0.0892491838838,1.33862274388,98,28
0.23991,0.98589,0.789861519825,3.59362049924,50,468
0.5349,0.34925,0.24561743643,-0.898302963365,76,89
0.59041,0.63483,0.43174634618,-0.297785659905,73,199
0.20007,0.86203,0.417520803435,3.73785334942,80,168
0.95349,0.92938,0.191600511517,1.62441563271,24,112
0.72968,0.9329,0.169647234929,3.49013396886,72,92
0.23774,0.05567,0.25529002259,-0.550549412318,73,94
0.33528,0.6707,0.215969173749,1.90452887956,93,77
0.45854,0.81377,0.796940463002,3.71480727474,52,403
0.8064,0.30688,0.567860026508,2.54451587256,68,281
0.18157,0.7752,0.422403429708,0.920145912122,83,133
0.18831,0.6679,0.627245180401,1.75821181604,64,280
0.66517,0.06275,0.562444139019,4.93512220705,70,229
0.02356,0.98076,0.0455237485556,2.96019739294,98,19
0.65061,0.83535,0.969047596259,3.4134193104,48,442
0.23315,0.84379,0.960958953764,0.70279108516,47,487
0.67172,0.50677,0.418418023948,2.24041444076,79,173
0.47134,0.0184,0.813340447214,0.904427651523,54,375
0.56942,0.08118,0.714688678302,-0.708549061809,63,309
0.52864,0.93916,0.0773284271946,-3.01692818532,81,57
0.05895,0.28857,0.153810907453,-1.89941042822,86,75
0.37262,0.43715,0.217098576015,-4.36571635402,83,182
0.33091,0.10458,0.240683205594,2.9521794545,92,77
0.63461,0.78775,0.411529526305,0.882338125497,74,174
0.98426,0.16713,0.551231249272,2.36095399549,11,362
0.13433,0.8854,0.607768391351,3.28971492416,69,234
0.67159,0.10286,0.175330294854,-3.05377382099,64,684
0.69067,0.07637,0.872899644019,0.0703231816518,51,416
0.06126,0.05784,0.591313429016,1.39017078672,68,254
0.90242,0.61148,0.362872804648,-0.74726278673,41,203
0.14011,0.64199,0.422014763685,-1.9656427534,84,157
0.72796,0.63721,0.258926837871,1.17593477018,82,95
0.26859,0.37565,0.49073249376,2.49335480412,85,185
0.07196,0.02262,0.302082995325,-0.398811145931,9,166
0.51318,0.8391,0.782755337455,4.95476334281,58,376
0.17748,0.92659,0.769630738597,-0.821102290409,56,359
0.96864,0.61862,0.577691145142,1.73591636651,26,319
0.53821,0.00887,0.00467771485665,1.94271781484,0,8
0.72354,0.16466,0.0864821520483,2.93562158113,93,38
0.41232,0.91142,0.873747563592,-0.625179808148,42,460
0.95885,0.47406,0.116130085824,-1.74548680545,6,57
0.98555,0.07561,0.269379831199,-2.60816658021,91,92
0.5679,0.08064,0.626095682835,3.51656346779,75,244
0.24815,0.38465,0.562601877137,-1.96414619581,75,238
0.81295,0.03914,0.472128358473,-1.94359207409,35,235
0.08263,0.77924,0.787889888517,2.89856104806,55,406
0.53691,0.16868,0.664089813617,3.61440364847,60,338
0.75687,0.61268,0.208231255084,-2.40061887676,86,84
0.82856,0.69055,0.0847684304387,4.30401962901,64,39
0.00065,0.75269,0.15458509139,0.101127287873,92,38
0.732,0.84117,0.403782001081,-1.14857247708,83,147
0.5175,0.08586,0.891002911946,4.92198622748,52,427
0.88765,0.94574,0.157103015149,1.96985740884,49,73
0.10984,0.75139,0.430797842394,-4.49581834599,77,173
0.92192,0.74111,0.971388898085,-2.07210562,16,532
0.2993,0.7186,0.273078052736,4.78996004766,83,114
0.66076,0.45263,0.795462234674,-2.08580656201,49,393
0.96091,0.10734,0.819528178229,-1.76677014131,52,427
0.36769,0.81361,0.8296127323,-4.57323863501,50,408
0.87418,0.53154,0.275689276056,-0.700419961086,75,125
0.35471,0.64525,0.917936277272,-4.75379414858,46,488
0.14099,0.31854,0.548411768754,-0.515267014562,68,229
0.29615,0.4567,0.961138832052,0.865763487918,45,514
0.26412,0.16681,0.941503198331,4.37669273514,48,489
0.11146,0.2644,0.620109016587,-3.22650587969,65,277
0.08603,0.82521,0.504097582103,-1.67625283759,81,202
0.82584,0.28092,0.0576543558871,-2.87942509977,9,46
0.15215,0.83121,0.484131764631,-2.54220294799,79,202
0.698,0.70847,0.908136355924,-2.39600867245,47,520
0.70432,0.85456,0.138283330266,-4.4738652984,85,95
0.9322,0.42406,0.523218882137,-1.94518029914,21,310
0.06551,0.27817,0.739117914763,-3.64115363904,64,389
0.87419,0.5408,0.917845861159,4.48523041766,53,434
0.18249,0.81165,0.166318568569,-4.87656965236,90,55
0.29316,0.69905,0.767630681161,-3.55152861562,55,384
0.8062,0.43837,0.66574456843,-2.19451257868,70,252
0.76293,0.88818,0.951597737504,4.33375987895,41,505
0.98156,0.8426,0.74044321103,0.428687395251,23,417
0.51979,0.16883,0.930926603199,4.85121985292,42,529
0.31587,0.38344,0.911540940526,2.15013390809,46,457
0.66421,0.06556,0.0699892961433,-3.73275116581,53,864
0.3156,0.42028,0.520501880628,-4.22182291688,76,247
0.38992,0.88398,0.231534288311,1.88166103177,86,113
0.91123,0.18651,0.083572218543,0.5876340009,60,86
0.10293,0.48231,0.252237270478,-4.44927136772,84,116
0.13798,0.14267,0.407321842314,2.67257996417,76,196
0.38088,0.76567,0.734946125548,-4.19327570515,61,353
0.96688,0.96527,0.150490090373,-2.77406106361,16,112
0.23634,0.91186,0.572224789407,0.870368440416,69,276
0.77897,0.35327,0.831357904646,-1.78390965914,58,388
