0.84,0.0,0.2,11
0.84,0.001,0.2,4
0.84,0.002,0.2,6
0.84,0.003,0.2,27
0.84,0.004,0.2,8
0.84,0.005,0.2,13
0.84,0.006,0.2,11
0.84,0.007,0.2,15
0.84,0.008,0.2,9
0.84,0.009,0.2,6
0.84,0.01,0.2,37
0.84,0.011,0.2,47
0.84,0.012,0.2,41
0.84,0.013,0.2,81
0.84,0.014,0.2,11
0.84,0.015,0.2,16
0.84,0.016,0.2,19
0.84,0.017,0.2,7
0.84,0.018,0.2,6
0.84,0.019,0.2,44
0.841,0.0,0.2,32
0.841,0.001,0.2,9
0.841,0.002,0.2,13
0.841,0.003,0.2,5
0.841,0.004,0.2,19
0.841,0.005,0.2,13
0.841,0.006,0.2,6
0.841,0.007,0.2,12
0.841,0.008,0.2,31
0.841,0.009,0.2,18
0.841,0.01,0.2,8
0.841,0.011,0.2,43
0.841,0.012,0.2,22
0.841,0.013,0.2,3
0.841,0.014,0.2,16
0.841,0.015,0.2,53
0.841,0.016,0.2,37
0.841,0.017,0.2,47
0.841,0.018,0.2,14
0.841,0.019,0.2,44
0.842,0.0,0.2,11
0.842,0.001,0.2,16
0.842,0.002,0.2,7
0.842,0.003,0.2,14
0.842,0.004,0.2,20
0.842,0.005,0.2,31
0.842,0.006,0.2,26
0.842,0.007,0.2,69
0.842,0.008,0.2,4
0.842,0.009,0.2,19
0.842,0.01,0.2,20
0.842,0.011,0.2,17
0.842,0.012,0.2,4
0.842,0.013,0.2,13
0.842,0.014,0.2,30
0.842,0.015,0.2,20
0.842,0.016,0.2,13
0.842,0.017,0.2,4
0.842,0.018,0.2,5
0.842,0.019,0.2,5
0.843,0.0,0.2,9
0.843,0.001,0.2,45
0.843,0.002,0.2,54
0.843,0.003,0.2,6
0.843,0.004,0.2,10
0.843,0.005,0.2,31
0.843,0.006,0.2,5
0.843,0.007,0.2,17
0.843,0.008,0.2,12
0.843,0.009,0.2,16
0.843,0.01,0.2,19
0.843,0.011,0.2,14
0.843,0.012,0.2,8
0.843,0.013,0.2,20
0.843,0.014,0.2,28
0.843,0.015,0.2,9
0.843,0.016,0.2,38
0.843,0.017,0.2,12
0.843,0.018,0.2,37
0.843,0.019,0.2,18
0.844,0.0,0.2,19
0.844,0.001,0.2,6
0.844,0.002,0.2,5
0.844,0.003,0.2,16
0.844,0.004,0.2,59
0.844,0.005,0.2,10
0.844,0.006,0.2,32
0.844,0.007,0.2,9
0.844,0.008,0.2,20
0.844,0.009,0.2,9
0.844,0.01,0.2,72
0.844,0.011,0.2,31
0.844,0.012,0.2,24
0.844,0.013,0.2,28
0.844,0.014,0.2,48
0.844,0.015,0.2,15
0.844,0.016,0.2,42
0.844,0.017,0.2,16
0.844,0.018,0.2,14
0.844,0.019,0.2,12
0.845,0.0,0.2,8
0.845,0.001,0.2,77
0.845,0.002,0.2,86
0.845,0.003,0.2,41
0.845,0.004,0.2,35
0.845,0.005,0.2,26
0.845,0.006,0.2,15
0.845,0.007,0.2,8
0.845,0.008,0.2,82
0.845,0.009,0.2,4
0.845,0.01,0.2,9
0.845,0.011,0.2,18
0.845,0.012,0.2,3
0.845,0.013,0.2,36
0.845,0.014,0.2,18
0.845,0.015,0.2,25
0.845,0.016,0.2,44
0.845,0.017,0.2,6
0.845,0.018,0.2,9
0.845,0.019,0.2,30
0.846,0.0,0.2,9
0.846,0.001,0.2,8
0.846,0.002,0.2,5
0.846,0.003,0.2,5
0.846,0.004,0.2,39
0.846,0.005,0.2,10
0.846,0.006,0.2,35
0.846,0.007,0.2,11
0.846,0.008,0.2,1
0.846,0.009,0.2,5
0.846,0.01,0.2,29
0.846,0.011,0.2,44
0.846,0.012,0.2,7
0.846,0.013,0.2,24
0.846,0.014,0.2,46
0.846,0.015,0.2,11
0.846,0.016,0.2,8
0.846,0.017,0.2,59
0.846,0.018,0.2,3
0.846,0.019,0.2,7
0.847,0.0,0.2,9
0.847,0.001,0.2,18
0.847,0.002,0.2,15
0.847,0.003,0.2,16
0.847,0.004,0.2,7
0.847,0.005,0.2,38
0.847,0.006,0.2,6
0.847,0.007,0.2,9
0.847,0.008,0.2,5
0.847,0.009,0.2,23
0.847,0.01,0.2,1
0.847,0.011,0.2,12
0.847,0.012,0.2,79
0.847,0.013,0.2,23
0.847,0.014,0.2,19
0.847,0.015,0.2,5
0.847,0.016,0.2,26
0.847,0.017,0.2,11
0.847,0.018,0.2,14
0.847,0.019,0.2,47
0.848,0.0,0.2,7
0.848,0.001,0.2,11
0.848,0.002,0.2,12
0.848,0.003,0.2,2
0.848,0.004,0.2,6
0.848,0.005,0.2,6
0.848,0.006,0.2,11
0.848,0.007,0.2,30
0.848,0.008,0.2,24
0.848,0.009,0.2,12
0.848,0.01,0.2,31
0.848,0.011,0.2,21
0.848,0.012,0.2,11
0.848,0.013,0.2,5
0.848,0.014,0.2,8
0.848,0.015,0.2,26
0.848,0.016,0.2,26
0.848,0.017,0.2,46
0.848,0.018,0.2,7
0.848,0.019,0.2,21
0.849,0.0,0.2,28
0.849,0.001,0.2,85
0.849,0.002,0.2,9
0.849,0.003,0.2,4
0.849,0.004,0.2,14
0.849,0.005,0.2,47
0.849,0.006,0.2,5
0.849,0.007,0.2,15
0.849,0.008,0.2,34
0.849,0.009,0.2,11
0.849,0.01,0.2,11
0.849,0.011,0.2,48
0.849,0.012,0.2,3
0.849,0.013,0.2,16
0.849,0.014,0.2,67
0.849,0.015,0.2,65
0.849,0.016,0.2,23
0.849,0.017,0.2,17
0.849,0.018,0.2,11
0.849,0.019,0.2,8
0.85,0.0,0.2,7
0.85,0.001,0.2,16
0.85,0.002,0.2,42
0.85,0.003,0.2,12
0.85,0.004,0.2,3
0.85,0.005,0.2,53
0.85,0.006,0.2,12
0.85,0.007,0.2,33
0.85,0.008,0.2,24
0.85,0.009,0.2,16
0.85,0.01,0.2,18
0.85,0.011,0.2,36
0.85,0.012,0.2,8
0.85,0.013,0.2,26
0.85,0.014,0.2,23
0.85,0.015,0.2,12
0.85,0.016,0.2,13
0.85,0.017,0.2,21
0.85,0.018,0.2,9
0.85,0.019,0.2,5
0.851,0.0,0.2,9
0.851,0.001,0.2,53
0.851,0.002,0.2,4
0.851,0.003,0.2,6
0.851,0.004,0.2,46
0.851,0.005,0.2,46
0.851,0.006,0.2,8
0.851,0.007,0.2,52
0.851,0.008,0.2,15
0.851,0.009,0.2,40
0.851,0.01,0.2,61
0.851,0.011,0.2,28
0.851,0.012,0.2,18
0.851,0.013,0.2,22
0.851,0.014,0.2,10
0.851,0.015,0.2,20
0.851,0.016,0.2,18
0.851,0.017,0.2,15
0.851,0.018,0.2,48
0.851,0.019,0.2,10
0.852,0.0,0.2,14
0.852,0.001,0.2,12
0.852,0.002,0.2,25
0.852,0.003,0.2,50
0.852,0.004,0.2,74
0.852,0.005,0.2,40
0.852,0.006,0.2,9
0.852,0.007,0.2,7
0.852,0.008,0.2,6
0.852,0.009,0.2,7
0.852,0.01,0.2,19
0.852,0.011,0.2,5
0.852,0.012,0.2,23
0.852,0.013,0.2,43
0.852,0.014,0.2,15
0.852,0.015,0.2,48
0.852,0.016,0.2,15
0.852,0.017,0.2,9
0.852,0.018,0.2,8
0.852,0.019,0.2,40
0.853,0.0,0.2,22
0.853,0.001,0.2,38
0.853,0.002,0.2,14
0.853,0.003,0.2,22
0.853,0.004,0.2,26
0.853,0.005,0.2,36
0.853,0.006,0.2,11
0.853,0.007,0.2,15
0.853,0.008,0.2,11
0.853,0.009,0.2,4
0.853,0.01,0.2,17
0.853,0.011,0.2,12
0.853,0.012,0.2,26
0.853,0.013,0.2,4
0.853,0.014,0.2,68
0.853,0.015,0.2,4
0.853,0.016,0.2,7
0.853,0.017,0.2,6
0.853,0.018,0.2,3
0.853,0.019,0.2,10
0.854,0.0,0.2,14
0.854,0.001,0.2,3
0.854,0.002,0.2,21
0.854,0.003,0.2,4
0.854,0.004,0.2,27
0.854,0.005,0.2,19
0.854,0.006,0.2,18
0.854,0.007,0.2,10
0.854,0.008,0.2,29
0.854,0.009,0.2,18
0.854,0.01,0.2,21
0.854,0.011,0.2,53
0.854,0.012,0.2,10
0.854,0.013,0.2,8
0.854,0.014,0.2,10
0.854,0.015,0.2,46
0.854,0.016,0.2,18
0.854,0.017,0.2,49
0.854,0.018,0.2,20
0.854,0.019,0.2,18
0.855,0.0,0.2,18
0.855,0.001,0.2,39
0.855,0.002,0.2,14
0.855,0.003,0.2,28
0.855,0.004,0.2,24
0.855,0.005,0.2,31
0.855,0.006,0.2,11
0.855,0.007,0.2,15
0.855,0.008,0.2,13
0.855,0.009,0.2,12
0.855,0.01,0.2,15
0.855,0.011,0.2,7
0.855,0.012,0.2,11
0.855,0.013,0.2,7
0.855,0.014,0.2,15
0.855,0.015,0.2,9
0.855,0.016,0.2,58
0.855,0.017,0.2,5
0.855,0.018,0.2,31
0.855,0.019,0.2,10
0.856,0.0,0.2,23
0.856,0.001,0.2,17
0.856,0.002,0.2,39
0.856,0.003,0.2,49
0.856,0.004,0.2,12
0.856,0.005,0.2,2
0.856,0.006,0.2,42
0.856,0.007,0.2,4
0.856,0.008,0.2,18
0.856,0.009,0.2,13
0.856,0.01,0.2,17
0.856,0.011,0.2,6
0.856,0.012,0.2,9
0.856,0.013,0.2,9
0.856,0.014,0.2,9
0.856,0.015,0.2,41
0.856,0.016,0.2,15
0.856,0.017,0.2,18
0.856,0.018,0.2,59
0.856,0.019,0.2,21
0.857,0.0,0.2,5
0.857,0.001,0.2,21
0.857,0.002,0.2,57
0.857,0.003,0.2,8
0.857,0.004,0.2,12
0.857,0.005,0.2,3
0.857,0.006,0.2,12
0.857,0.007,0.2,95
0.857,0.008,0.2,39
0.857,0.009,0.2,66
0.857,0.01,0.2,9
0.857,0.011,0.2,6
0.857,0.012,0.2,69
0.857,0.013,0.2,15
0.857,0.014,0.2,11
0.857,0.015,0.2,6
0.857,0.016,0.2,29
0.857,0.017,0.2,10
0.857,0.018,0.2,15
0.857,0.019,0.2,9
0.858,0.0,0.2,42
0.858,0.001,0.2,29
0.858,0.002,0.2,8
0.858,0.003,0.2,21
0.858,0.004,0.2,13
0.858,0.005,0.2,30
0.858,0.006,0.2,9
0.858,0.007,0.2,22
0.858,0.008,0.2,6
0.858,0.009,0.2,44
0.858,0.01,0.2,30
0.858,0.011,0.2,7
0.858,0.012,0.2,5
0.858,0.013,0.2,5
0.858,0.014,0.2,37
0.858,0.015,0.2,8
0.858,0.016,0.2,11
0.858,0.017,0.2,45
0.858,0.018,0.2,11
0.858,0.019,0.2,11
0.859,0.0,0.2,3
0.859,0.001,0.2,9
0.859,0.002,0.2,7
0.859,0.003,0.2,45
0.859,0.004,0.2,19
0.859,0.005,0.2,27
0.859,0.006,0.2,10
0.859,0.007,0.2,12
0.859,0.008,0.2,36
0.859,0.009,0.2,14
0.859,0.01,0.2,52
0.859,0.011,0.2,30
0.859,0.012,0.2,11
0.859,0.013,0.2,35
0.859,0.014,0.2,9
0.859,0.015,0.2,7
0.859,0.016,0.2,23
0.859,0.017,0.2,18
0.859,0.018,0.2,45
0.859,0.019,0.2,27
0.86,0.0,0.2,9
0.86,0.001,0.2,56
0.86,0.002,0.2,74
0.86,0.003,0.2,23
0.86,0.004,0.2,10
0.86,0.005,0.2,2
0.86,0.006,0.2,7
0.86,0.007,0.2,29
0.86,0.008,0.2,8
0.86,0.009,0.2,10
0.86,0.01,0.2,24
0.86,0.011,0.2,23
0.86,0.012,0.2,32
0.86,0.013,0.2,8
0.86,0.014,0.2,23
0.86,0.015,0.2,16
0.86,0.016,0.2,65
0.86,0.017,0.2,17
0.86,0.018,0.2,38
0.86,0.019,0.2,51
