g,lr,rv,qi,r,p
0.08546,0.20294,0.277177250158,4.11310218608,88,109
0.25151,0.94451,0.347021779762,2.75521350923,81,163
0.19525,0.69471,0.975959622091,3.38558554381,46,484
0.04627,0.64983,0.976477304355,-2.85708041353,42,514
0.7138,0.62538,0.27299463663,3.28971224876,85,129
0.88092,0.85648,0.856814346193,-3.76472250163,26,408
0.41025,0.13944,0.0471477367409,-4.92079505672,9,365
0.16709,0.53427,0.732639121497,3.53499506351,64,337
0.33918,0.14225,0.624081495414,2.27221147311,76,287
0.50661,0.62254,0.171328841469,3.24062782418,82,67
0.82521,0.49122,0.489848934369,0.530153146464,75,172
0.79338,0.53197,0.727851141991,-3.28541808171,59,375
0.92064,0.94487,0.834467329468,2.86189645394,27,358
0.89669,0.48377,0.0479207470519,-3.6712695969,17,250
0.84671,0.9197,0.740453601351,4.85176534323,57,308
0.67662,0.23125,0.726512818763,-1.9875643249,63,349
0.23948,0.9773,0.808964082909,3.93343743177,53,399
0.9066,0.61189,0.257390953084,1.39669174256,31,140
0.54292,0.23974,0.300733720002,-0.00724006378212,80,104
0.05378,0.75395,0.901315449071,3.90536196124,45,521
0.79918,0.41071,0.9984332197,2.09687908385,42,514
0.56692,0.10311,0.773003254382,-4.5242269369,57,411
0.68253,0.97742,0.558878572902,3.94237085509,51,278
0.28655,0.24129,0.917904131247,4.48423545386,47,487
0.64878,0.547,0.863083066667,2.26097614864,51,429
0.53778,0.32026,0.248023913456,4.30446539239,92,89
0.71419,0.98361,0.411166917481,0.292176984921,80,184
0.80821,0.04667,0.0666860699653,-2.35019782464,79,35
0.3054,0.23257,0.125801489471,1.85338714464,96,42
0.06406,0.57227,0.425361455782,0.0961405648697,80,201
0.51894,0.54581,0.771165474921,-2.1064380291,56,395
0.74779,0.44476,0.196223460521,3.96363989527,94,85
0.58386,0.28842,0.916054653213,1.64141110333,44,472
0.36434,0.09667,0.750166675702,-1.65560949045,64,302
0.14047,0.85462,0.927769482907,-1.08749784255,50,459
0.41399,0.5026,0.928804481041,2.40664471019,49,448
0.07027,0.88488,0.361058466407,-1.90742151784,88,129
0.34003,0.61207,0.9834383912,1.43834004291,43,562
0.86834,0.56489,0.304605425677,4.45275675558,100,108
0.34603,0.45424,0.706920084411,-1.9848963639,56,309
0.15831,0.70039,0.553432580953,-4.21073739915,75,262
0.8521,0.84896,0.0402451534967,0.718421716144,64,40
0.31785,0.11794,0.498997297151,4.96823193817,80,177
0.45939,0.20694,0.735264885226,0.593452705708,47,411
0.79553,0.64569,0.719717046606,-3.17496941421,63,313
0.62686,0.1432,0.392229903773,-2.4866033935,49,182
0.0912,0.81293,0.103406189394,4.22101591368,96,40
0.94668,0.83985,0.402598086385,-3.97480538912,27,207
0.23825,0.51883,0.897782354473,3.42784354663,52,464
0.68807,0.59562,0.466511259814,0.411189089698,77,210
0.24682,0.69296,0.570910254745,-1.30877643422,75,201
0.99565,0.85988,0.802950549853,3.89378268246,18,445
0.87425,0.06026,0.363009212946,-1.71732563294,7,238
0.18463,0.96274,0.834035954861,1.81666899284,48,486
0.84429,0.6788,0.20292448125,-0.556971874957,89,55
0.47971,0.64215,0.370649629935,-0.0848385709728,77,142
0.87735,0.76104,0.337966328609,3.29580126626,83,128
0.02504,0.87185,0.348636463073,0.980306920851,84,127
0.84406,0.10881,0.17604795699,-1.01342874408,5,105
0.54856,0.52911,0.856640691004,-0.749131922388,56,458
0.31832,0.62233,0.58942765997,-4.50758345113,71,270
0.21324,0.23002,0.577442948338,-1.12518004856,67,238
0.21919,0.17207,0.21116797053,4.96178423126,94,83
0.31306,0.80349,0.51838080922,-3.67260612971,75,273
0.06163,0.32225,0.0173107598631,2.9231863971,98,17
0.36712,0.1014,0.860659842936,1.84762321417,46,502
0.16401,0.48744,0.424492495971,-1.98747108684,76,165
0.69685,0.77966,0.219216447753,2.86409789078,87,102
0.26488,0.10824,0.713234759256,3.40228093567,66,344
0.53821,0.05048,0.329847952114,-4.80666602595,12,260
0.71272,0.05861,0.842047543449,4.60186055252,53,428
0.04893,0.20169,0.185216117786,2.13996005126,99,62
0.42286,0.7194,0.772404098502,1.16205511302,52,363
0.59306,0.95928,0.438854736962,-2.54950821889,77,219
0.09151,0.70055,0.996093345681,-0.409821026271,40,538
0.47699,0.79461,0.63975766604,3.4407800093,68,282
0.56878,0.329,0.183964436227,4.09713996142,96,53
0.2385,0.70283,0.773091777844,1.15991699373,60,384
0.51152,0.0094,0.369654618674,-0.656179656022,3,212
0.00192,0.68396,0.492721429842,0.438369762253,81,172
0.41861,0.31352,0.575115114772,4.70267828456,74,233
0.74849,0.94421,0.0702607718502,2.19106234034,87,37
0.90919,0.05638,0.180411783244,-3.26106028081,21,144
0.37194,0.63792,0.166414090463,0.833681500148,94,46
0.70983,0.93003,0.558382066479,3.64141030632,32,258
0.61442,0.24357,0.904730970728,-2.250224416,49,476
0.09076,0.59752,0.912316729298,-3.64874324551,52,437
0.29886,0.19292,0.621486470802,1.13255997216,64,291
0.8689,0.16954,0.1024525746,-1.90221533412,44,52
0.13125,0.67101,0.575664297132,-3.6425049546,73,216
0.56115,0.9192,0.681929252904,-3.58546848933,63,341
0.12343,0.96246,0.296264733096,3.19451298506,92,87
0.45788,0.16194,0.984392762497,3.26290265532,46,480
0.29211,0.79225,0.326686868698,2.21604529773,70,140
0.28322,0.41454,0.0742103851725,3.77592291207,97,29
0.93663,0.01075,0.588488006855,-2.59082740606,38,284
0.70839,0.17155,0.446345480677,1.50911865883,78,172
0.00423,0.73729,0.679149706335,4.98161008888,58,356
0.52693,0.75926,0.281642367149,-0.398035034331,87,135
0.64022,0.04647,0.537996890091,-4.67666663199,40,269
0.81982,0.84744,0.406603494056,3.818292499,81,176
0.60253,0.89976,0.771607611024,-0.0689737043977,52,422
0.34345,0.57273,0.641130318246,0.531410654835,69,314
0.79024,0.93847,0.575021403865,1.4230587588,68,278
0.91692,0.84692,0.474945402311,4.63261065605,40,192
0.01714,0.60225,0.677738539104,3.26560097164,65,355
0.59974,0.73633,0.97656369147,0.64248367603,42,534
0.77289,0.06547,0.702751066677,1.82223702278,67,313
0.62947,0.76052,0.563979990947,-3.38806979199,61,271
0.29545,0.54054,0.987814800701,4.75281565815,43,566
